Peaks Value,Peaks Time,IC Detected Value,IC Detected Time,TO Detected Value,TO Detected Time,Where IC Should've Been Value,Where IC Should've Been Time,Where TO Should've Been Value,Where TO Should've Been Time,IC Delay,TO Delay,Inital Detected IC value,Initial Detected IC time,Initial Detected TO value,Initial Detected TO time
217.49,43905.0,-97.3,45448.0,-122.5,46213.0,-94.5,44111.0,-125.86,44885.0,23.0,84.0,-80.29,44095.0,-92.05,44808.0
222.11,45244.0,-97.93,46785.0,-117.18,47634.0,-97.3,45448.0,-122.57,46220.0,15.0,80.0,-75.88,45425.0,-91.84,46136.0
215.74,46588.0,-93.73,48178.0,-122.08,49013.0,-97.93,46785.0,-118.44,47627.0,15.0,70.0,-75.25,46762.0,-87.01,47547.0
211.96,47987.0,-92.96,49554.0,-125.79,50337.0,-98.77,48170.0,-125.16,48998.0,23.0,93.0,-76.86,48155.0,-88.76,48928.0
205.8,49357.0,-100.17,50910.0,-117.32,51782.0,-95.9,49546.0,-126.35,50353.0,23.0,62.0,-73.85,49531.0,-87.99,50260.0
220.15,50713.0,-89.88,52349.0,-122.08,53143.0,-108.43,50918.0,-119.7,51759.0,15.0,92.0,-76.79,50895.0,-89.6,51697.0
202.3,52120.0,-76.65,53724.0,-123.76,54442.0,-89.88,52349.0,-123.83,53151.0,15.0,123.0,-75.39,52326.0,-88.55,53059.0
216.93,53536.0,-104.23,55013.0,-123.27,55823.0,-104.65,53709.0,-137.2,54488.0,23.0,77.0,-78.26,53694.0,-86.73,54365.0
237.09,54832.0,-104.37,56336.0,-132.23,57139.0,-104.51,55005.0,-128.8,55785.0,23.0,85.0,-84.42,54990.0,-92.61,55708.0
239.61,56164.0,-92.05,57715.0,-111.3,58531.0,-108.29,56344.0,-134.12,57124.0,23.0,62.0,-77.56,56321.0,-94.36,57039.0
206.01,57493.0,-106.96,59051.0,-109.9,59807.0,-92.05,57715.0,-113.75,58508.0,15.0,124.0,-77.42,57692.0,-93.45,58446.0
246.12,58884.0,-89.81,60434.0,-122.36,61272.0,-106.96,59051.0,-131.74,59853.0,22.0,92.0,-70.21,59028.0,-90.09,59729.0
199.78,60245.0,-101.99,61846.0,-115.64,62695.0,-94.92,60426.0,-124.67,61264.0,33.0,93.0,-76.02,60411.0,-86.24,61172.0
189.42,61665.0,-106.12,63200.0,-116.9,63941.0,-101.99,61846.0,-126.42,62680.0,23.0,132.0,-73.99,61824.0,-90.72,62587.0
229.81,63032.0,-93.24,64512.0,-107.94,65342.0,-110.18,63209.0,-124.11,63980.0,15.0,84.0,-70.77,63176.0,-87.92,63848.0
236.46,64332.0,-93.73,65875.0,-99.47,66731.0,-106.19,64504.0,-117.6,65311.0,16.0,92.0,-78.12,64481.0,-87.71,65227.0
206.99,65719.0,-96.11,67268.0,-113.82,68063.0,-113.05,65860.0,-111.16,66708.0,23.0,109.0,-91.28,65845.0,-85.96,66616.0
199.36,67086.0,-102.27,68661.0,-129.29,69501.0,-101.5,67260.0,-118.79,68079.0,16.0,93.0,-86.94,67244.0,-81.27,67970.0
198.24,68496.0,-77.91,70053.0,-105.98,70956.0,-102.27,68661.0,-130.48,69493.0,,77.0,-76.79,68638.0,-84.14,69400.0
214.76,69839.0,-67.83,71515.0,-104.93,72410.0,-85.89,70045.0,-125.86,70925.0,,,-78.47,70029.0,-88.55,70848.0
