Peaks Value,Peaks Time,IC Detected Value,IC Detected Time,TO Detected Value,TO Detected Time,Where IC Should've Been Value,Where IC Should've Been Time,Where TO Should've Been Value,Where TO Should've Been Time,IC Delay,TO Delay,Inital Detected IC value,Initial Detected IC time,Initial Detected TO value,Initial Detected TO time
303.87,27665.0,-140.0,28893.0,-213.5,29500.0,-146.16,27806.0,-209.37,28419.0,24.0,69.0,-112.0,27782.0,-143.5,28349.0
327.53,28744.0,-153.86,29966.0,-202.86,30566.0,-140.0,28893.0,-213.5,29500.0,24.0,70.0,-120.26,28869.0,-148.19,29431.0
334.74,29793.0,-132.37,31033.0,-201.67,31647.0,-153.86,29966.0,-202.86,30566.0,16.0,70.0,-117.39,29942.0,-148.33,30496.0
313.04,30867.0,-133.91,32115.0,-57.47,32543.0,-146.72,31025.0,-201.67,31647.0,24.0,210.0,-112.7,31009.0,-149.38,31577.0
311.99,31958.0,-150.01,33226.0,-176.61,33880.0,-133.91,32115.0,-199.22,32753.0,23.0,78.0,-106.19,32091.0,-57.47,32543.0
315.35,33038.0,-150.64,34306.0,-171.08,34965.0,-150.01,33226.0,-205.31,33848.0,16.0,70.0,-106.89,33203.0,-140.91,33770.0
311.99,34157.0,-140.0,35385.0,-186.48,36020.0,-157.78,34298.0,-202.72,34934.0,16.0,54.0,-114.8,34282.0,-159.53,34864.0
318.5,35243.0,-165.34,36462.0,-197.75,37068.0,-148.82,35377.0,-193.76,35997.0,17.0,78.0,-118.72,35361.0,-145.11,35943.0
312.27,36328.0,-154.7,37557.0,-208.25,38159.0,-165.34,36462.0,-204.89,37084.0,16.0,78.0,-133.91,36445.0,-139.72,37006.0
320.18,37392.0,-170.94,38632.0,-204.47,39262.0,-159.04,37549.0,-210.07,38167.0,24.0,70.0,-131.18,37533.0,-140.63,38089.0
319.41,38475.0,-147.42,39702.0,-202.72,40332.0,-170.94,38632.0,-208.95,39247.0,16.0,86.0,-124.74,38608.0,-148.96,39177.0
329.98,39562.0,-149.52,40789.0,-201.88,41410.0,-164.64,39695.0,-204.4,40340.0,16.0,62.0,-136.5,39679.0,-152.95,40254.0
332.15,40639.0,-134.75,41889.0,-191.45,42526.0,-161.91,40781.0,-204.68,41394.0,15.0,62.0,-137.69,40765.0,-150.08,41332.0
318.71,41733.0,-144.69,42998.0,-204.12,43605.0,-140.28,41881.0,-194.18,42510.0,16.0,86.0,-118.37,41866.0,-145.6,42448.0
313.32,42842.0,-152.18,44076.0,-191.03,44703.0,-144.69,42998.0,-208.18,43628.0,23.0,69.0,-122.99,42982.0,-145.04,43542.0
328.51,43936.0,-145.67,45163.0,-204.61,45782.0,-152.18,44076.0,-192.15,44695.0,24.0,69.0,-113.96,44053.0,-143.36,44626.0
316.82,45015.0,-142.45,46229.0,-204.54,46830.0,-145.67,45163.0,-206.15,45766.0,23.0,85.0,-115.5,45139.0,-145.67,45697.0
327.95,46081.0,-156.73,47294.0,-209.51,47905.0,-152.11,46221.0,-204.75,46846.0,24.0,69.0,-119.07,46198.0,-139.44,46761.0
320.25,47160.0,-150.64,48354.0,-199.64,48989.0,-156.73,47294.0,-211.19,47897.0,24.0,78.0,-112.84,47270.0,-147.7,47828.0
335.3,48221.0,-127.89,49462.0,-202.44,50116.0,-150.64,48354.0,-199.64,48989.0,8.0,79.0,-114.24,48330.0,-149.87,48911.0
330.82,49313.0,-142.94,50564.0,-200.48,51225.0,-139.3,49446.0,-202.44,50116.0,24.0,70.0,-125.44,49438.0,-144.13,50037.0
328.51,50424.0,-143.08,51666.0,-199.99,52310.0,-143.57,50572.0,-205.24,51209.0,24.0,70.0,-109.13,50548.0,-145.46,51139.0
332.22,51501.0,-145.53,52767.0,-194.74,53406.0,-148.75,51674.0,-202.72,52302.0,24.0,69.0,-105.77,51650.0,-142.87,52232.0
326.62,52593.0,-129.15,53874.0,-189.63,54528.0,-145.53,52767.0,-196.21,53398.0,,,-109.06,52743.0,-145.11,53329.0
