Peaks Value,Peaks Time,IC Detected Value,IC Detected Time,TO Detected Value,TO Detected Time,Where IC Should've Been Value,Where IC Should've Been Time,Where TO Should've Been Value,Where TO Should've Been Time,IC Delay,TO Delay,Inital Detected IC value,Initial Detected IC time,Initial Detected TO value,Initial Detected TO time
224.07,33757.0,-133.21,34974.0,-163.38,35566.0,-120.96,33890.0,-160.93,34497.0,23.0,61.0,-112.77,33882.0,-95.83,34419.0
240.66,34811.0,-134.47,36010.0,-149.66,36621.0,-133.21,34974.0,-166.74,35558.0,16.0,47.0,-101.92,34959.0,-108.92,35497.0
238.84,35885.0,-131.74,37076.0,-150.64,37673.0,-146.37,36017.0,-151.13,36598.0,16.0,46.0,-89.6,35994.0,-116.55,36551.0
233.94,36920.0,-116.27,38161.0,-140.7,38776.0,-134.75,37069.0,-155.82,37665.0,15.0,39.0,-100.1,37053.0,-113.54,37619.0
233.59,38012.0,-103.53,39256.0,-125.72,39870.0,-129.22,38153.0,-145.67,38761.0,8.0,39.0,-115.92,38137.0,-107.8,38722.0
220.01,39107.0,-130.9,40292.0,-118.02,40848.0,-119.91,39248.0,-126.28,39862.0,15.0,62.0,-124.39,39233.0,-108.08,39823.0
232.96,40160.0,-116.9,41346.0,-137.41,41923.0,-131.25,40284.0,-138.6,40871.0,16.0,77.0,-125.02,40276.0,-99.89,40809.0
227.71,41214.0,-132.93,42393.0,-143.01,43021.0,-116.9,41346.0,-153.65,41946.0,8.0,54.0,-92.47,41331.0,-94.57,41869.0
241.57,42274.0,-116.62,43449.0,-169.33,44021.0,-132.93,42393.0,-146.16,42998.0,23.0,77.0,-113.82,42377.0,-103.81,42944.0
235.06,43309.0,-121.17,44474.0,-107.87,45068.0,-117.18,43441.0,-170.87,44029.0,23.0,31.0,-108.22,43433.0,-105.0,43952.0
246.75,44349.0,-140.07,45503.0,-153.86,46103.0,-127.54,44482.0,-141.05,45044.0,15.0,55.0,-88.06,44459.0,-117.39,45013.0
234.99,45379.0,-130.41,46558.0,-149.31,47110.0,-140.07,45503.0,-153.86,46103.0,15.0,70.0,-98.21,45480.0,-110.95,46048.0
227.99,46424.0,-125.72,47601.0,-144.27,48239.0,-137.76,46550.0,-178.08,47134.0,16.0,46.0,-105.91,46535.0,-104.16,47064.0
224.49,47460.0,-135.66,48673.0,-145.32,49280.0,-136.92,47593.0,-155.54,48216.0,8.0,39.0,-106.12,47578.0,-116.27,48170.0
218.26,48539.0,-106.75,49730.0,-164.29,50312.0,-135.66,48673.0,-159.25,49256.0,16.0,62.0,-102.2,48657.0,-121.45,49217.0
203.91,49589.0,-115.36,50800.0,-175.77,51405.0,-107.52,49722.0,-173.74,50328.0,16.0,54.0,-101.01,49714.0,-113.05,50266.0
228.55,50627.0,-122.92,51877.0,-124.39,52537.0,-115.36,50800.0,-175.77,51405.0,,31.0,-90.79,50784.0,-116.62,51351.0
239.05,51743.0,,,,,-122.92,51877.0,-141.82,52521.0,,,-89.18,51861.0,-126.77,52490.0
