Peaks Value,Peaks Time,IC Detected Value,IC Detected Time,TO Detected Value,TO Detected Time,Where IC Should've Been Value,Where IC Should've Been Time,Where TO Should've Been Value,Where TO Should've Been Time,IC Delay,TO Delay,Inital Detected IC value,Initial Detected IC time,Initial Detected TO value,Initial Detected TO time
248.15,24499.0,-107.03,25865.0,-78.82,26590.0,-126.56,24664.0,-122.5,25365.0,15.0,47.0,-88.13,24634.0,-80.71,25265.0
256.13,25715.0,-91.28,27065.0,-107.45,27763.0,-109.41,25857.0,-109.69,26560.0,15.0,86.0,-91.28,25842.0,-84.07,26513.0
266.56,26884.0,-107.59,28270.0,-99.47,28914.0,-99.4,27057.0,-108.36,27771.0,17.0,116.0,-84.98,27042.0,-82.04,27685.0
262.01,28119.0,-100.94,29446.0,-133.14,30169.0,-107.59,28270.0,-116.2,28960.0,24.0,85.0,-84.42,28253.0,-77.07,28844.0
260.89,29292.0,-91.98,30660.0,-101.43,31357.0,-106.75,29454.0,-144.83,30153.0,16.0,77.0,-77.63,29430.0,-82.74,30068.0
256.13,30502.0,-121.8,31824.0,-80.99,32552.0,-97.51,30652.0,-120.61,31326.0,23.0,32.0,-79.52,30636.0,-93.38,31249.0
275.24,31674.0,-103.6,33033.0,-100.66,33674.0,-121.8,31824.0,-112.07,32514.0,23.0,108.0,-87.01,31801.0,-97.16,32482.0
246.4,32860.0,-114.66,34226.0,-113.54,34901.0,-103.6,33033.0,-131.39,33720.0,23.0,86.0,-84.49,33010.0,-81.9,33612.0
253.33,34093.0,-89.95,35423.0,-88.83,36121.0,-114.66,34226.0,-118.72,34917.0,24.0,62.0,-82.95,34203.0,-85.75,34831.0
265.72,35256.0,-98.56,36634.0,-96.53,37387.0,-89.95,35423.0,-119.7,36091.0,31.0,54.0,-80.92,35399.0,-87.92,36029.0
256.55,36446.0,-112.0,37875.0,-100.59,38548.0,-98.56,36634.0,-112.35,37364.0,38.0,100.0,-71.75,36603.0,-85.96,37310.0
272.02,37727.0,-71.05,39116.0,-99.96,39785.0,-114.94,37883.0,-115.5,38586.0,23.0,125.0,-66.57,37845.0,-82.04,38486.0
256.55,38935.0,-109.13,40312.0,-88.2,41040.0,-100.87,39100.0,-127.61,39831.0,23.0,63.0,-78.68,39077.0,-79.87,39706.0
275.66,40171.0,-110.46,41509.0,-96.6,42253.0,-114.24,40304.0,-119.7,41010.0,31.0,69.0,-77.35,40281.0,-85.19,40947.0
267.96,41359.0,-78.33,42745.0,-76.93,43461.0,-116.34,41517.0,-116.83,42222.0,18.0,38.0,-76.44,41486.0,-86.59,42153.0
263.41,42555.0,-118.58,43950.0,-103.11,44632.0,-91.07,42737.0,-106.26,43430.0,30.0,85.0,-81.55,42719.0,-87.64,43392.0
258.37,43786.0,-98.77,45175.0,-99.19,45805.0,-118.58,43950.0,-117.32,44663.0,15.0,109.0,-83.72,43920.0,-78.19,44578.0
261.38,44988.0,-106.05,46354.0,-123.62,47042.0,-108.71,45159.0,-116.83,45851.0,23.0,84.0,-86.17,45144.0,-80.15,45742.0
263.97,46205.0,-101.36,47538.0,-121.17,48221.0,-106.05,46354.0,-132.86,47026.0,15.0,85.0,-85.89,46331.0,-85.33,46942.0
264.46,47374.0,-112.91,48710.0,-122.01,49391.0,-102.41,47530.0,-133.56,48205.0,31.0,77.0,-85.68,47515.0,-87.92,48120.0
239.61,48553.0,-106.4,49888.0,-111.93,50537.0,-115.57,48718.0,-124.32,49376.0,23.0,38.0,-83.16,48687.0,-96.95,49299.0
269.36,49731.0,-105.07,51093.0,-37.52,51523.0,-106.4,49888.0,-125.02,50529.0,31.0,284.0,-84.91,49865.0,-94.01,50491.0
248.71,50890.0,-101.99,52314.0,-102.48,53022.0,-105.07,51093.0,-122.5,51807.0,23.0,77.0,-78.19,51062.0,-37.52,51523.0
255.43,52136.0,-99.75,53498.0,-95.62,54243.0,-111.44,52306.0,-127.96,52991.0,23.0,100.0,-78.12,52283.0,-88.13,52914.0
268.17,53343.0,-107.8,54698.0,-84.07,55427.0,-104.58,53491.0,-128.17,54205.0,23.0,41.0,-80.29,53468.0,-88.2,54105.0
263.41,54542.0,-126.84,55876.0,-93.73,56602.0,-107.8,54698.0,-108.5,55386.0,31.0,54.0,-88.48,54675.0,-90.44,55345.0
278.53,55728.0,-76.58,57097.0,-100.66,57740.0,-134.19,55884.0,-115.43,56579.0,8.0,101.0,-77.0,55853.0,-84.0,56525.0
254.66,56918.0,-94.92,58290.0,-116.34,58962.0,-90.58,57082.0,-122.43,57786.0,16.0,92.0,-87.43,57074.0,-79.52,57685.0
240.17,58110.0,-98.77,59459.0,-112.77,60189.0,-100.24,58283.0,-117.53,58970.0,38.0,85.0,-83.72,58267.0,-83.65,58878.0
271.11,59325.0,-100.24,60696.0,-113.05,61378.0,-106.68,59482.0,-116.41,60173.0,23.0,100.0,-74.9,59444.0,-85.82,60088.0
257.39,60533.0,-111.58,61890.0,-120.82,62563.0,-110.39,60689.0,-115.01,61386.0,23.0,100.0,-80.5,60666.0,-82.18,61286.0
253.89,61724.0,-105.56,63067.0,-85.33,63779.0,-117.04,61882.0,-124.11,62570.0,,,-91.7,61859.0,-82.6,62470.0
