Peaks Value,Peaks Time,IC Detected Value,IC Detected Time,TO Detected Value,TO Detected Time,Where IC Should've Been Value,Where IC Should've Been Time,Where TO Should've Been Value,Where TO Should've Been Time,IC Delay,TO Delay,Inital Detected IC value,Initial Detected IC time,Initial Detected TO value,Initial Detected TO time
284.62,30565.0,-163.1,31713.0,-125.93,32330.0,-170.31,30700.0,-118.86,31257.0,15.0,15.0,-135.87,30684.0,-112.14,31250.0
246.26,31575.0,-119.7,32788.0,-93.87,33318.0,-163.1,31713.0,-125.93,32330.0,16.0,108.0,-128.66,31697.0,-105.77,32315.0
256.9,32614.0,-148.05,33860.0,-118.16,34493.0,-140.77,32780.0,-134.61,33411.0,23.0,24.0,-123.13,32765.0,-87.36,33303.0
262.36,33702.0,-175.0,34942.0,-120.19,35575.0,-148.05,33860.0,-138.74,34478.0,15.0,23.0,-116.27,33844.0,-100.17,34454.0
253.26,34785.0,-152.6,36024.0,-115.85,36663.0,-175.0,34942.0,-140.0,35560.0,15.0,16.0,-120.05,34919.0,-102.2,35537.0
266.56,35843.0,-137.48,37127.0,-118.23,37771.0,-158.9,36016.0,-119.35,36655.0,16.0,16.0,-124.46,36001.0,-100.8,36639.0
230.72,36962.0,-145.32,38214.0,-92.96,38870.0,-165.83,37119.0,-119.49,37764.0,7.0,15.0,-136.71,37104.0,-97.93,37748.0
227.92,38088.0,-94.57,39342.0,-79.38,39953.0,-145.32,38214.0,-95.55,38862.0,24.0,85.0,-118.37,38198.0,-86.03,38847.0
216.86,39153.0,-138.04,40510.0,-58.87,41290.0,-110.88,39326.0,-117.46,40015.0,16.0,15.0,-110.11,39319.0,-75.74,39930.0
191.94,40368.0,-126.63,41746.0,-85.26,42502.0,-138.32,40518.0,-85.26,41258.0,16.0,38.0,-103.39,40494.0,-78.4,41243.0
196.98,41604.0,-122.36,42966.0,-97.02,43691.0,-126.63,41746.0,-102.69,42486.0,32.0,31.0,-101.15,41730.0,-72.1,42448.0
212.1,42776.0,-141.96,44163.0,-95.9,44912.0,-125.23,42958.0,-97.02,43691.0,,39.0,-94.29,42942.0,-69.23,43660.0
200.2,43997.0,-78.75,45408.0,-78.68,46170.0,-158.9,44179.0,-95.9,44912.0,,,-103.25,44147.0,-73.78,44873.0
