Peaks Value,Peaks Time,IC Detected Value,IC Detected Time,TO Detected Value,TO Detected Time,Where IC Should've Been Value,Where IC Should've Been Time,Where TO Should've Been Value,Where TO Should've Been Time,IC Delay,TO Delay,Inital Detected IC value,Initial Detected IC time,Initial Detected TO value,Initial Detected TO time
215.53,17763.0,-150.43,19041.0,-85.61,19612.0,-146.93,17945.0,-109.83,18584.0,23.0,107.0,-118.86,17930.0,-85.4,18546.0
229.46,18868.0,-131.95,20157.0,-103.81,20774.0,-160.65,19049.0,-120.47,19688.0,16.0,92.0,-116.06,19026.0,-77.42,19581.0
216.23,19977.0,-131.11,21263.0,-94.85,21912.0,-147.63,20150.0,-116.48,20789.0,16.0,31.0,-122.15,20134.0,-82.74,20697.0
250.88,21089.0,-145.25,22347.0,-75.88,23034.0,-144.83,21255.0,-116.55,21889.0,24.0,23.0,-129.5,21239.0,-83.86,21858.0
231.77,22204.0,-154.42,23468.0,-79.31,24048.0,-146.09,22355.0,-101.85,23019.0,31.0,93.0,-106.47,22331.0,-86.03,22996.0
219.24,23294.0,-120.47,24584.0,-90.86,25253.0,-162.54,23475.0,-118.79,24110.0,15.0,38.0,-106.47,23444.0,-79.17,24017.0
248.5,24418.0,-142.17,25703.0,-89.88,26414.0,-136.36,24568.0,-108.92,25237.0,23.0,16.0,-109.97,24553.0,-78.61,25199.0
220.85,25515.0,-149.24,26865.0,-76.72,27462.0,-142.17,25703.0,-101.5,26399.0,24.0,101.0,-106.96,25680.0,-86.66,26383.0
222.88,26691.0,-115.01,28004.0,-80.22,28616.0,-149.24,26865.0,-120.12,27531.0,16.0,93.0,-111.86,26841.0,-75.32,27430.0
216.79,27814.0,-136.71,29120.0,-93.8,29807.0,-136.29,27996.0,-119.49,28647.0,23.0,23.0,-112.7,27980.0,-79.45,28554.0
258.93,28938.0,-145.81,30264.0,-94.85,30906.0,-136.71,29120.0,-105.35,29799.0,24.0,85.0,-100.66,29097.0,-89.11,29776.0
227.29,30082.0,-144.2,31397.0,-88.62,31984.0,-145.81,30264.0,-116.13,30929.0,23.0,92.0,-103.46,30240.0,-79.87,30844.0
250.39,31221.0,-112.0,32502.0,-77.77,33150.0,-148.19,31389.0,-115.71,32022.0,16.0,38.0,-99.12,31366.0,-79.1,31930.0
225.89,32306.0,-145.32,33585.0,-98.77,34179.0,-130.48,32487.0,-111.72,33127.0,31.0,84.0,-110.74,32471.0,-83.23,33089.0
225.89,33443.0,-170.45,34673.0,-94.22,35253.0,-146.86,33593.0,-114.31,34194.0,31.0,107.0,-102.69,33562.0,-80.78,34110.0
219.94,34501.0,-131.11,35772.0,-100.31,36413.0,-174.72,34680.0,-142.66,35299.0,16.0,23.0,-113.96,34649.0,-80.22,35192.0
250.67,35614.0,-124.11,36877.0,-112.14,37501.0,-155.89,35764.0,-128.24,36388.0,15.0,31.0,-118.72,35748.0,-90.37,36365.0
238.98,36712.0,-145.88,37968.0,-88.55,38557.0,-165.97,36861.0,-122.85,37494.0,16.0,77.0,-127.05,36846.0,-94.85,37463.0
236.11,37793.0,-167.16,39076.0,-85.75,39747.0,-145.88,37968.0,-135.8,38595.0,23.0,15.0,-128.31,37952.0,-89.39,38518.0
229.81,38910.0,-141.54,40203.0,-87.85,40798.0,-167.16,39076.0,-107.1,39723.0,15.0,86.0,-115.01,39053.0,-90.79,39708.0
199.08,40053.0,-141.26,41311.0,-81.9,41904.0,-151.97,40195.0,-108.64,40838.0,16.0,92.0,-124.32,40180.0,-87.36,40752.0
238.07,41169.0,-146.72,42408.0,-106.54,43049.0,-155.26,41303.0,-98.91,41943.0,31.0,107.0,-126.49,41287.0,-79.8,41851.0
241.15,42258.0,-116.69,43529.0,-130.97,44146.0,-163.1,42423.0,-107.1,43064.0,15.0,100.0,-108.85,42392.0,-74.62,42957.0
232.4,43341.0,-137.55,44627.0,-99.96,45283.0,-142.94,43513.0,-130.97,44146.0,16.0,39.0,-116.76,43498.0,-72.31,44046.0
227.22,44461.0,-136.36,45732.0,-107.1,46410.0,-139.37,44619.0,-121.8,45268.0,,,-113.26,44603.0,-84.28,45229.0
