Peaks Value,Peaks Time,IC Detected Value,IC Detected Time,TO Detected Value,TO Detected Time,Where IC Should've Been Value,Where IC Should've Been Time,Where TO Should've Been Value,Where TO Should've Been Time,IC Delay,TO Delay,Inital Detected IC value,Initial Detected IC time,Initial Detected TO value,Initial Detected TO time
366.24,31923.0,-235.55,33012.0,-208.67,33538.0,-211.19,32056.0,-222.6,32588.0,23.0,54.0,-150.57,32041.0,-161.07,32534.0
359.1,32878.0,-181.65,33977.0,-218.82,34488.0,-252.63,33020.0,-212.17,33530.0,7.0,54.0,-180.6,32997.0,-161.07,33476.0
362.88,33828.0,-240.52,34920.0,-208.74,35415.0,-203.35,33969.0,-218.82,34488.0,15.0,70.0,-190.82,33962.0,-161.21,34434.0
346.5,34777.0,-141.19,35886.0,-146.79,36495.0,-240.52,34920.0,-215.6,35431.0,7.0,32.0,-183.12,34905.0,-150.99,35361.0
383.39,35745.0,-93.59,36983.0,-157.36,37643.0,-189.49,35878.0,-165.76,36472.0,16.0,39.0,-180.95,35871.0,-155.96,36440.0
266.0,36809.0,-165.27,38101.0,-140.42,38696.0,-141.47,36967.0,-161.07,37628.0,15.0,86.0,-93.59,36983.0,-139.44,37589.0
302.68,37950.0,-154.42,39215.0,-156.45,39859.0,-165.27,38101.0,-160.3,38743.0,16.0,77.0,-130.13,38085.0,-114.94,38657.0
318.78,39057.0,-131.39,40363.0,-147.98,41035.0,-154.42,39215.0,-157.5,39867.0,24.0,69.0,-119.49,39200.0,-114.73,39790.0
304.92,40198.0,-157.57,41508.0,-150.71,42193.0,-131.39,40363.0,-155.4,41020.0,15.0,76.0,-114.59,40347.0,-113.33,40951.0
301.21,41350.0,-125.58,42693.0,-132.51,43433.0,-159.74,41516.0,-150.71,42193.0,16.0,47.0,-118.3,41492.0,-111.58,42117.0
277.48,42520.0,-85.75,43967.0,-143.22,44687.0,-131.6,42685.0,-141.89,43402.0,39.0,70.0,-102.41,42670.0,-107.94,43355.0
233.17,43762.0,-101.01,45263.0,-124.88,46011.0,-99.47,43959.0,-144.41,44695.0,23.0,62.0,-85.75,43967.0,-105.91,44625.0
233.66,45090.0,-104.3,46531.0,-129.71,47340.0,-102.55,45256.0,-124.88,46011.0,23.0,70.0,-91.14,45240.0,-102.76,45949.0
255.78,46372.0,-117.53,47899.0,-134.61,48644.0,-129.08,46554.0,-129.71,47340.0,125.0,85.0,-72.24,46515.0,-97.3,47270.0
232.47,47671.0,-117.32,49210.0,-123.97,49994.0,-122.22,47891.0,-144.06,48660.0,16.0,70.0,-91.84,47868.0,-90.37,48575.0
258.51,49005.0,-85.82,50545.0,-114.03,51386.0,-127.75,49202.0,-124.88,49986.0,,55.0,-92.75,49179.0,-96.67,49916.0
243.18,50340.0,-81.06,51906.0,-107.94,52714.0,-114.87,50647.0,-132.23,51356.0,,46.0,-93.17,50522.0,-98.56,51301.0
253.19,51709.0,-88.13,53274.0,-109.69,54060.0,-114.66,51891.0,-116.76,52691.0,,,-98.77,51875.0,-93.8,52645.0
