Peaks Value,Peaks Time,IC Detected Value,IC Detected Time,TO Detected Value,TO Detected Time,Where IC Should've Been Value,Where IC Should've Been Time,Where TO Should've Been Value,Where TO Should've Been Time,IC Delay,TO Delay,Inital Detected IC value,Initial Detected IC time,Initial Detected TO value,Initial Detected TO time
215.53,13653.0,-75.46,14876.0,-121.45,15413.0,-112.63,13772.0,-94.78,14370.0,8.0,86.0,-85.05,13756.0,-88.41,14331.0
217.14,14742.0,-99.82,15913.0,-126.49,16493.0,-108.71,14860.0,-134.4,15444.0,24.0,70.0,-93.03,14852.0,-78.26,15358.0
199.85,15802.0,-108.92,16975.0,-83.23,17589.0,-109.69,15921.0,-126.49,16493.0,16.0,24.0,-79.87,15897.0,-84.98,16423.0
214.41,16864.0,-75.74,18041.0,-122.08,18607.0,-108.92,16975.0,-110.18,17541.0,15.0,54.0,-78.75,16959.0,-97.58,17517.0
187.67,17915.0,-109.06,19103.0,-108.92,19686.0,-95.62,18033.0,-123.97,18614.0,16.0,62.0,-84.0,18018.0,-88.06,18560.0
226.73,18985.0,-106.47,20168.0,-111.86,20766.0,-109.06,19103.0,-115.15,19709.0,24.0,62.0,-80.64,19087.0,-86.59,19647.0
215.53,20057.0,-65.1,21264.0,-115.15,21815.0,-112.7,20176.0,-111.86,20766.0,8.0,78.0,-76.09,20152.0,-87.08,20704.0
208.88,21130.0,-100.8,22298.0,-125.93,22881.0,-95.27,21248.0,-116.55,21830.0,23.0,86.0,-89.67,21240.0,-80.01,21752.0
199.99,22178.0,-97.16,23363.0,-104.86,23971.0,-112.28,22305.0,-130.55,22896.0,23.0,56.0,-77.07,22282.0,-81.83,22810.0
195.44,23237.0,-121.31,24427.0,-99.68,25034.0,-100.03,23370.0,-126.49,23956.0,24.0,47.0,-75.04,23347.0,-90.44,23900.0
213.22,24294.0,-89.95,25501.0,-118.44,26060.0,-121.31,24427.0,-113.82,25010.0,16.0,63.0,-80.08,24403.0,-91.07,24963.0
217.49,25375.0,-101.78,26557.0,-127.54,27138.0,-109.83,25493.0,-120.19,26068.0,16.0,47.0,-92.19,25477.0,-84.49,26005.0
204.96,26439.0,-82.81,27620.0,-109.97,28204.0,-107.59,26549.0,-128.31,27130.0,15.0,48.0,-86.31,26533.0,-87.22,27083.0
200.41,27502.0,-99.19,28656.0,-128.24,29226.0,-97.23,27612.0,-114.87,28196.0,16.0,63.0,-84.56,27597.0,-94.08,28148.0
193.83,28545.0,-96.46,29709.0,-115.92,30297.0,-99.19,28656.0,-129.29,29234.0,16.0,55.0,-73.99,28640.0,-85.61,29171.0
201.32,29590.0,-114.8,30758.0,-143.85,31350.0,-96.46,29709.0,-116.48,30290.0,32.0,63.0,-70.84,29693.0,-88.48,30235.0
211.47,30640.0,-68.88,31839.0,-112.35,32426.0,-136.5,30774.0,-143.85,31350.0,8.0,39.0,-78.68,30742.0,-87.08,31287.0
205.03,31717.0,-111.16,32902.0,-129.22,33477.0,-90.93,31831.0,-118.37,32403.0,16.0,55.0,-84.63,31823.0,-96.11,32364.0
205.24,32783.0,-78.61,33967.0,-121.8,34525.0,-120.33,32894.0,-129.22,33477.0,8.0,70.0,-87.85,32878.0,-94.08,33422.0
203.49,33841.0,-107.38,35016.0,-101.22,35624.0,-94.15,33959.0,-125.93,34548.0,16.0,48.0,-85.47,33951.0,-88.41,34478.0
212.1,34905.0,-105.63,36099.0,-99.75,36698.0,-107.38,35016.0,-112.77,35609.0,24.0,32.0,-82.81,35000.0,-93.1,35561.0
221.55,35981.0,-118.37,37178.0,-100.94,37754.0,-107.52,36107.0,-104.86,36667.0,23.0,70.0,-75.25,36083.0,-89.32,36635.0
200.13,37052.0,-59.29,38268.0,-105.49,38809.0,-118.37,37178.0,-109.62,37777.0,8.0,86.0,-83.16,37155.0,-82.6,37707.0
203.35,38133.0,-95.76,39321.0,-109.9,39895.0,-94.43,38252.0,-110.46,38841.0,16.0,78.0,-84.56,38244.0,-77.63,38755.0
194.11,39203.0,-102.76,40378.0,-115.43,40982.0,-95.76,39321.0,-109.9,39895.0,17.0,94.0,-79.59,39305.0,-77.63,39817.0
205.45,40259.0,-96.67,41480.0,-104.79,42122.0,-102.76,40378.0,-116.9,40990.0,,,-78.12,40361.0,-77.98,40896.0
