Peaks Value,Peaks Time,IC Detected Value,IC Detected Time,TO Detected Value,TO Detected Time,Where IC Should've Been Value,Where IC Should've Been Time,Where TO Should've Been Value,Where TO Should've Been Time,IC Delay,TO Delay,Inital Detected IC value,Initial Detected IC time,Initial Detected TO value,Initial Detected TO time
431.2,27375.0,-254.45,28325.0,-297.29,28750.0,-256.9,27510.0,-283.92,27928.0,16.0,71.0,-202.51,27494.0,-191.38,27858.0
418.88,28197.0,-266.42,29120.0,-283.71,29554.0,-254.45,28325.0,-297.29,28750.0,24.0,54.0,-203.28,28309.0,-205.94,28679.0
451.43,29001.0,-171.57,29936.0,-228.41,30364.0,-273.63,29128.0,-303.31,29538.0,7.0,54.0,-180.74,29104.0,-217.21,29484.0
430.64,29776.0,-257.25,30721.0,-272.93,31146.0,-232.05,29919.0,-281.82,30344.0,16.0,56.0,-210.84,29912.0,-221.83,30290.0
442.68,30602.0,-197.54,31585.0,-235.06,32099.0,-257.25,30721.0,-272.93,31146.0,16.0,39.0,-183.47,30705.0,-210.77,31090.0
385.35,31428.0,-197.4,32529.0,-237.16,33033.0,-197.54,31585.0,-236.95,32083.0,15.0,79.0,-175.14,31569.0,-202.86,32044.0
385.0,32387.0,-229.46,33476.0,-239.89,33989.0,-215.74,32521.0,-248.99,33057.0,16.0,70.0,-164.29,32506.0,-178.71,32978.0
390.46,33341.0,-223.23,34434.0,-248.43,34958.0,-229.46,33476.0,-240.31,33997.0,16.0,71.0,-167.65,33460.0,-176.47,33927.0
386.89,34315.0,-189.14,35402.0,-240.94,35923.0,-223.23,34434.0,-249.62,34950.0,16.0,71.0,-158.69,34418.0,-176.54,34879.0
353.43,35251.0,-226.17,36351.0,-239.05,36855.0,-189.14,35402.0,-240.94,35923.0,16.0,95.0,-165.48,35386.0,-180.53,35852.0
390.81,36232.0,-188.3,37314.0,-223.09,37858.0,-226.17,36351.0,-240.17,36879.0,16.0,70.0,-170.03,36335.0,-171.99,36784.0
354.62,37146.0,-137.27,38339.0,-187.11,38957.0,-188.3,37314.0,-227.5,37842.0,8.0,55.0,-156.03,37298.0,-168.56,37772.0
337.4,38118.0,-134.96,39432.0,-202.23,40040.0,-150.64,38331.0,-197.47,38925.0,8.0,87.0,-147.56,38323.0,-169.33,38870.0
324.73,39266.0,-132.93,40531.0,-201.18,41163.0,-138.32,39424.0,-206.43,40064.0,16.0,86.0,-129.01,39416.0,-153.09,39977.0
324.38,40382.0,-152.39,41655.0,-201.46,42285.0,-151.41,40539.0,-202.16,41171.0,24.0,79.0,-111.93,40523.0,-143.36,41085.0
336.7,41512.0,-152.74,42784.0,-189.77,43429.0,-153.23,41663.0,-202.93,42277.0,24.0,103.0,-111.58,41639.0,-146.58,42198.0
333.34,42625.0,-147.63,43934.0,-195.65,44584.0,-152.74,42784.0,-190.61,43445.0,,,-115.99,42760.0,-148.68,43342.0
