Peaks Value,Peaks Time,IC Detected Value,IC Detected Time,TO Detected Value,TO Detected Time,Where IC Should've Been Value,Where IC Should've Been Time,Where TO Should've Been Value,Where TO Should've Been Time,IC Delay,TO Delay,Inital Detected IC value,Initial Detected IC time,Initial Detected TO value,Initial Detected TO time
315.21,29740.0,-166.04,30838.0,-147.7,31351.0,-187.04,29874.0,-182.91,30402.0,15.0,39.0,-162.33,29859.0,-126.77,30325.0
293.86,30704.0,-178.99,31773.0,-164.43,32295.0,-189.63,30830.0,-166.25,31312.0,15.0,69.0,-159.67,30815.0,-133.91,31273.0
326.34,31645.0,-168.84,32723.0,-174.51,33235.0,-178.99,31773.0,-165.48,32303.0,23.0,70.0,-154.98,31758.0,-127.33,32234.0
327.39,32605.0,-183.75,33690.0,-161.98,34241.0,-177.24,32730.0,-176.75,33250.0,31.0,69.0,-134.4,32707.0,-120.75,33180.0
332.85,33564.0,-143.01,34668.0,-152.95,35204.0,-189.07,33698.0,-164.64,34233.0,24.0,69.0,-126.56,33667.0,-125.3,34164.0
312.13,34534.0,-184.03,35638.0,-176.19,36160.0,-183.12,34661.0,-156.8,35196.0,23.0,77.0,-145.25,34637.0,-122.5,35127.0
305.27,35512.0,-146.58,36611.0,-157.71,37127.0,-188.58,35630.0,-182.07,36168.0,15.0,46.0,-141.61,35607.0,-113.05,36091.0
328.86,36476.0,-187.25,37570.0,-166.18,38099.0,-193.13,36595.0,-161.56,37096.0,23.0,54.0,-145.39,36580.0,-120.82,37050.0
317.52,37444.0,-174.65,38537.0,-151.97,39043.0,-187.25,37570.0,-167.65,38091.0,15.0,77.0,-156.59,37547.0,-125.37,38037.0
319.55,38412.0,-168.91,39492.0,-130.34,39959.0,-179.2,38529.0,-161.28,39066.0,16.0,77.0,-140.56,38514.0,-119.21,38989.0
311.36,39374.0,-171.5,40461.0,-88.48,41111.0,-185.22,39485.0,-157.29,40012.0,,,-168.42,39469.0,-116.06,39935.0
